id,address_state,application_type,emp_length,employer,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,monthly_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
665503,CA,INDIVIDUAL,3 years,The Capital Group,A,RENT,11/02/2021,15/10/2021,14/02/2021,Fully Paid,14/03/2021,850858,car,A4, 36 months,Not Verified,65000,5417,4.14,130.25,7.29,4200,8,4690
408378,DC,INDIVIDUAL,3 years,United States Patent and Trademark Office,A,RENT,09/05/2021,14/10/2021,12/05/2021,Fully Paid,12/06/2021,458437,car,A4, 36 months,Not Verified,98000,8167,2.77,127.79,9.32,4000,25,4599
824461,TX,INDIVIDUAL,4 years,Booz & Company,A,RENT,11/07/2021,12/09/2021,12/09/2021,Fully Paid,12/10/2021,1033127,car,A1, 36 months,Not Verified,68500,5708,5.19,60.32,5.42,2000,14,2099
741404,GA,INDIVIDUAL,4 years,"KTG, Inc.",A,RENT,11/05/2021,16/03/2021,11/12/2021,Fully Paid,11/01/2022,939281,car,A1, 36 months,Not Verified,36000,3000,5.67,337.8,5.42,11200,24,11527
687875,FL,INDIVIDUAL,4 years,tire kingdom,A,RENT,11/03/2021,16/05/2021,13/02/2021,Fully Paid,13/03/2021,877916,car,A2, 36 months,Not Verified,60000,5000,21.62,212.29,5.79,7000,12,7552
674916,FL,INDIVIDUAL,4 years,Walmart,A,RENT,11/02/2021,15/01/2021,12/08/2021,Fully Paid,12/09/2021,862606,car,A4, 36 months,Not Verified,14400,1200,2.08,124.04,7.29,4000,3,4322
383869,CA,INDIVIDUAL,4 years,,A,RENT,09/03/2021,12/03/2021,12/03/2021,Fully Paid,12/04/2021,414464,car,A4, 36 months,Not Verified,189996,15833,1.05,268.36,9.32,8400,13,9661
663606,NJ,INDIVIDUAL,4 years,somerset county,A,RENT,11/02/2021,14/09/2021,12/05/2021,Fully Paid,12/06/2021,848574,car,A4, 36 months,Not Verified,43300,3608,5.1,248.08,7.29,8000,10,8568
596783,AZ,INDIVIDUAL,4 years,After Cool Fitness,A,RENT,10/10/2021,13/10/2021,13/11/2021,Fully Paid,13/12/2021,766062,car,A5, 36 months,Not Verified,8004,667,8.7,93.85,7.88,3000,16,3379
706220,NY,INDIVIDUAL,5 years,Tops Markets,A,RENT,11/03/2021,16/04/2021,14/04/2021,Fully Paid,14/05/2021,898423,car,A1, 36 months,Not Verified,36000,3000,7.87,92.75,5.42,3075,27,3339
772651,VA,INDIVIDUAL,5 years,Autozone,A,RENT,11/06/2021,16/05/2021,12/07/2021,Fully Paid,12/08/2021,974641,car,A3, 36 months,Not Verified,27000,2250,5.2,52.49,6.99,1700,5,1809
859047,NV,INDIVIDUAL,5 years,WENDOH Media,A,RENT,11/08/2021,16/05/2021,14/07/2021,Fully Paid,14/08/2021,1071722,car,A3, 36 months,Not Verified,84000,7000,11.94,185.24,6.99,6000,34,6665
760712,FL,INDIVIDUAL,5 years,Waste Management,A,RENT,11/05/2021,14/05/2021,14/06/2021,Fully Paid,14/07/2021,961022,car,A4, 36 months,Not Verified,45600,3800,22.11,62.21,7.49,2000,13,2239
725495,VA,INDIVIDUAL,6 years,Abc Supply Co. Inc,A,RENT,11/04/2021,12/04/2021,12/03/2021,Fully Paid,12/04/2021,920749,car,A1, 36 months,Not Verified,60000,5000,6.9,150.8,5.42,5000,19,5216
772226,NH,INDIVIDUAL,6 years,City of Lebanon,A,RENT,11/06/2021,16/04/2021,14/05/2021,Fully Paid,14/06/2021,974139,car,A1, 36 months,Not Verified,39336,3278,12.93,105.56,5.42,3500,10,3786
811942,NY,INDIVIDUAL,6 years,wny urology associates,A,RENT,11/07/2021,13/07/2021,13/07/2021,Fully Paid,13/08/2021,1019037,car,A2, 36 months,Not Verified,42000,3500,21.83,180.99,5.99,5950,17,6448
1001205,PA,INDIVIDUAL,6 years,"PPG Industries, Inc.",A,RENT,11/11/2021,16/05/2021,14/11/2021,Fully Paid,14/12/2021,1227186,car,A2, 36 months,Not Verified,69000,5750,11.08,128.96,6.62,4200,15,4642
524869,NJ,INDIVIDUAL,6 years,"Ocean Spray Cranberries, Inc.",A,RENT,10/06/2021,13/04/2021,13/03/2021,Fully Paid,13/04/2021,679135,car,A3, 36 months,Not Verified,52000,4333,5.1,185.65,7.14,6000,25,6677
711860,CA,INDIVIDUAL,6 years,Mac Brown Excavating,A,RENT,11/03/2021,16/05/2021,12/01/2021,Fully Paid,12/02/2021,904859,car,A5, 36 months,Not Verified,40000,3333,19.23,140.31,7.66,4500,16,4733
484846,CA,INDIVIDUAL,8 years,Table Mountain Rancheria,A,RENT,10/02/2021,15/06/2021,12/05/2021,Fully Paid,12/06/2021,602264,car,A3, 36 months,Not Verified,60495,5041,13.43,185.64,7.14,6000,15,6634
798531,NY,INDIVIDUAL,8 years,columbia pictures industries inc,A,RENT,11/07/2021,15/06/2021,14/07/2021,Fully Paid,14/08/2021,1003659,car,A3, 36 months,Not Verified,48000,4000,18.65,92.62,6.99,3000,18,3334
471358,CA,INDIVIDUAL,9 years,NetApp,A,RENT,09/12/2021,12/05/2021,12/05/2021,Fully Paid,12/06/2021,595082,car,A1, 36 months,Not Verified,130000,10833,4.98,278.1,7.05,9000,28,9768
475807,MD,INDIVIDUAL,9 years,BR Instrument Corp,A,RENT,10/01/2021,16/05/2021,13/01/2021,Fully Paid,13/02/2021,602508,car,A3, 36 months,Not Verified,70000,5833,2.11,156.1,7.74,5000,16,5620
998386,PA,INDIVIDUAL,9 years,Broad and Lehigh Pharmacy,A,RENT,11/10/2021,14/07/2021,14/07/2021,Fully Paid,14/08/2021,1223530,car,A5, 36 months,Not Verified,112440,9370,14.11,285.78,8.9,9000,33,10267
395902,LA,INDIVIDUAL,< 1 year,Lockheed Martin Corp.,A,RENT,09/04/2021,15/04/2021,12/05/2021,Fully Paid,12/06/2021,435726,car,A1, 36 months,Not Verified,42000,3500,6.57,111.77,7.37,3600,16,4023
394381,CA,INDIVIDUAL,< 1 year,Small World Preschool,A,RENT,09/04/2021,12/05/2021,12/05/2021,Fully Paid,12/06/2021,433009,car,A2, 36 months,Not Verified,36300,3025,0.93,124.77,7.68,4000,5,4507
662938,CA,INDIVIDUAL,< 1 year,South Pacific Financial,A,RENT,11/02/2021,12/08/2021,12/08/2021,Fully Paid,12/09/2021,847753,car,A2, 36 months,Not Verified,42000,3500,16.31,194.1,5.79,6400,12,6803
419037,OH,INDIVIDUAL,< 1 year,Goodman Manufacturing,A,RENT,09/06/2021,12/07/2021,12/07/2021,Fully Paid,12/08/2021,491508,car,A4, 36 months,Not Verified,16000,1333,0,102.23,9.32,3200,8,3680
579754,VA,INDIVIDUAL,< 1 year,Inmotion Hosting,A,RENT,10/09/2021,15/01/2021,13/10/2021,Fully Paid,13/11/2021,745351,car,A4, 36 months,Not Verified,40000,3333,20.22,186.67,7.51,6000,13,6720
449788,PA,INDIVIDUAL,< 1 year,Zwingli United Church of Christ,A,RENT,09/10/2021,16/05/2021,12/10/2021,Fully Paid,12/11/2021,552711,car,A4, 36 months,Not Verified,25000,2083,7.2,316.11,8.59,10000,10,11380
1035631,MI,INDIVIDUAL,< 1 year,City of Troy,A,RENT,11/12/2021,16/05/2021,12/06/2021,Fully Paid,12/07/2021,1265281,car,A4, 36 months,Not Verified,53000,4417,17.23,156.46,7.9,5000,21,5185
472505,CA,INDIVIDUAL,2 years,Hagerman & Company,A,RENT,10/01/2021,14/04/2021,12/09/2021,Fully Paid,12/10/2021,596653,car,A2, 36 months,Not Verified,73000,6083,0.44,248.48,7.4,8000,16,8930
652118,VA,INDIVIDUAL,9 years,Fire and Life Safety America,A,RENT,11/01/2021,16/03/2021,14/02/2021,Fully Paid,14/03/2021,834068,car,A1, 36 months,Not Verified,44000,3667,2.97,187,5.42,6200,31,6732
505408,MN,INDIVIDUAL,1 year,Hennepin County,A,RENT,10/06/2021,13/01/2021,12/02/2021,Fully Paid,12/03/2021,651233,car,A1, 36 months,Not Verified,37315,3110,1.19,61.2,6.39,2000,22,2121
471360,AR,INDIVIDUAL,1 year,"Tyson Foods, Inc.",A,RENT,10/01/2021,11/12/2021,11/11/2021,Fully Paid,11/12/2021,595085,car,A1, 36 months,Not Verified,74500,6208,16.38,355.35,7.05,11500,40,12580
450454,CA,INDIVIDUAL,1 year,Cheesecake Factory,A,RENT,09/11/2021,13/03/2021,12/10/2021,Fully Paid,12/11/2021,554033,car,A3, 36 months,Not Verified,30000,2500,6.68,174.83,7.74,5600,9,6293
740349,CA,INDIVIDUAL,1 year,State Of California,A,RENT,11/04/2021,11/06/2021,11/06/2021,Fully Paid,11/07/2021,938040,car,A4, 36 months,Not Verified,74400,6200,13.65,108.54,7.29,3500,12,3522
388737,OR,INDIVIDUAL,10+ years,State of Oregon,A,RENT,09/04/2021,16/04/2021,11/01/2021,Fully Paid,11/02/2021,422393,car,A3, 36 months,Not Verified,70500,5875,17.11,470.05,8,15000,16,16559
727311,CA,INDIVIDUAL,10+ years,Marin Community College District,A,RENT,11/04/2021,14/05/2021,14/05/2021,Fully Paid,14/06/2021,922807,car,A5, 36 months,Not Verified,53196,4433,16.6,93.54,7.66,3000,21,3383
629917,OR,INDIVIDUAL,2 years,IBIS Advisors Co.,A,RENT,10/12/2021,11/10/2021,11/10/2021,Fully Paid,11/11/2021,807060,car,A2, 36 months,Not Verified,70000,5833,1.85,131.93,5.79,4350,15,4536
583684,FL,INDIVIDUAL,2 years,Zuccareli's,A,RENT,10/09/2021,13/10/2021,13/10/2021,Fully Paid,13/11/2021,750023,car,A2, 36 months,Not Verified,30000,2500,5.68,127.69,6.76,4150,21,4597
348105,VA,INDIVIDUAL,2 years,EÂ² Inc.,A,RENT,08/05/2021,13/06/2021,10/09/2021,Fully Paid,10/10/2021,349026,car,A3, 36 months,Not Verified,44500,3708,7.77,219.36,8,7000,21,7833
732993,TX,INDIVIDUAL,2 years,Valley Regional Medical Center,A,RENT,11/04/2021,16/05/2021,14/05/2021,Fully Paid,14/06/2021,929259,car,A5, 36 months,Not Verified,66000,5500,0.95,218.26,7.66,7000,7,7857
549244,TX,INDIVIDUAL,3 years,Rice University - School of Music,A,RENT,10/07/2021,12/03/2021,12/04/2021,Fully Paid,12/05/2021,708032,car,A2, 36 months,Not Verified,52800,4400,11.39,138.46,6.76,4500,24,4774
702817,NY,INDIVIDUAL,3 years,,A,RENT,11/03/2021,14/03/2021,14/04/2021,Fully Paid,14/05/2021,894687,car,A3, 36 months,Not Verified,24000,2000,5.6,154.21,6.92,5000,10,5551
636020,TX,INDIVIDUAL,9 years,walmart,A,RENT,10/12/2021,16/05/2021,12/10/2021,Fully Paid,12/11/2021,814771,car,A3, 36 months,Not Verified,25200,2100,3.71,149.45,6.17,4900,21,5290
388500,FL,INDIVIDUAL,< 1 year,Cruses-n-More,A,RENT,09/04/2021,12/04/2021,12/04/2021,Fully Paid,12/05/2021,422006,car,A2, 36 months,Not Verified,24000,2000,0,311.91,7.68,10000,9,11229
434127,CA,INDIVIDUAL,< 1 year,Robinson Helicopter,A,RENT,09/08/2021,10/07/2021,10/07/2021,Fully Paid,10/08/2021,517674,car,A3, 36 months,Not Verified,75400,6283,12.86,191.22,7.74,6125,15,6403
359428,CA,INDIVIDUAL,< 1 year,,A,RENT,08/11/2021,11/11/2021,11/11/2021,Fully Paid,11/12/2021,366625,car,A3, 36 months,Not Verified,40000,3333,6.48,313.37,8,10000,23,11281
356125,CA,INDIVIDUAL,< 1 year,Salamander Fire Protection,A,RENT,08/10/2021,15/12/2021,11/10/2021,Fully Paid,11/11/2021,361181,car,A5, 36 months,Not Verified,21000,1750,1.71,110.7,8.63,5000,6,3985
403285,FL,INDIVIDUAL,< 1 year,Millenium Partners,A,RENT,09/05/2021,13/04/2021,11/04/2021,Fully Paid,11/05/2021,448561,car,A5, 36 months,Not Verified,70004,5834,7.56,256.76,9.63,8000,17,9036
869736,TX,INDIVIDUAL,< 1 year,A&N International,A,RENT,11/09/2021,15/01/2021,14/01/2021,Fully Paid,14/02/2021,1083658,car,A5, 36 months,Not Verified,36000,3000,24.87,76.55,8.49,2425,19,2752
792705,MA,INDIVIDUAL,2 years,Pcdata,A,RENT,11/06/2021,14/07/2021,14/07/2021,Fully Paid,14/08/2021,997144,car,A2, 36 months,Not Verified,81600,6800,8.47,170.34,5.99,5600,14,6132
395226,OH,INDIVIDUAL,2 years,supplemental healthcare,A,RENT,09/04/2021,12/05/2021,12/05/2021,Fully Paid,12/06/2021,434505,car,A3, 36 months,Not Verified,37050,3088,12.63,250.69,8,8000,23,9025
403806,NY,INDIVIDUAL,2 years,metlife,A,RENT,09/05/2021,15/06/2021,12/06/2021,Fully Paid,12/07/2021,449570,car,A5, 36 months,Not Verified,45000,3750,5.36,96.29,9.63,3000,6,3466
484033,CA,INDIVIDUAL,5 years,Ticketmaster,A,RENT,10/03/2021,13/03/2021,13/03/2021,Fully Paid,13/04/2021,616092,car,A4, 36 months,Not Verified,58000,4833,11.86,199.1,7.51,6400,18,7168
371814,HI,INDIVIDUAL,6 years,Hawaii Agriculture Research Center,A,RENT,09/01/2021,12/05/2021,10/03/2021,Fully Paid,10/04/2021,390093,car,A4, 36 months,Not Verified,60000,5000,1.78,319.47,9.32,10000,30,10911
601878,IL,INDIVIDUAL,6 years,Cooks Cleaning,A,RENT,10/10/2021,13/08/2021,11/10/2021,Fully Paid,11/11/2021,772276,car,A5, 36 months,Not Verified,21000,1750,22.86,231.27,6.91,7500,8,7914
471013,AL,INDIVIDUAL,< 1 year,BBVA Compass,A,RENT,10/01/2021,13/02/2021,13/01/2021,Fully Paid,13/02/2021,594630,car,A5, 36 months,Not Verified,34000,2833,6.46,238.29,8.94,7500,8,8579
468892,CA,INDIVIDUAL,< 1 year,,A,RENT,09/12/2021,12/12/2021,13/01/2021,Fully Paid,13/02/2021,590940,car,A5, 36 months,Not Verified,89000,7417,1,381.26,8.94,12000,32,13726
612578,MD,INDIVIDUAL,< 1 year,Mattingly Electric,A,RENT,10/11/2021,13/11/2021,13/12/2021,Fully Paid,13/01/2022,785477,car,A5, 36 months,Not Verified,25000,2083,16.66,154.18,6.91,5000,32,5551
569568,NY,INDIVIDUAL,10+ years,LAYTON MANUFACTRING,A,RENT,10/08/2021,10/10/2021,10/10/2021,Fully Paid,10/11/2021,732666,car,A5, 36 months,Not Verified,60000,5000,10.38,143.9,7.88,4600,27,4631
543168,PA,INDIVIDUAL,9 years,ira mast,A,RENT,10/07/2021,16/05/2021,11/08/2021,Fully Paid,11/09/2021,700814,car,A5, 36 months,Not Verified,45000,3750,5.23,375.38,7.88,12000,20,12815
804831,CA,INDIVIDUAL,1 year,Idyllwild Arts Foundation,A,RENT,11/07/2021,14/07/2021,14/07/2021,Fully Paid,14/08/2021,1010746,car,A1, 36 months,Not Verified,165996,13833,3.48,180.96,5.42,6000,28,6515
843193,NC,INDIVIDUAL,1 year,Firsthealth of the carolinas,A,RENT,11/08/2021,13/11/2021,12/02/2021,Fully Paid,12/03/2021,1053961,car,A2, 36 months,Not Verified,60000,5000,12.54,109.51,5.99,3600,33,3702
584344,CO,INDIVIDUAL,4 years,Specialty Sports Venture (Vail Resorts),A,RENT,10/09/2021,16/05/2021,11/09/2021,Fully Paid,11/10/2021,750832,car,A4, 36 months,Not Verified,32000,2667,22.54,140,7.51,4500,21,4733
464824,VA,INDIVIDUAL,7 years,Virginia Military Institute,A,RENT,09/12/2021,16/05/2021,12/11/2021,Fully Paid,12/12/2021,582795,car,A5, 36 months,Not Verified,48000,4000,16.35,285.95,8.94,9000,18,10292
570124,IL,INDIVIDUAL,< 1 year,The University of Chicago,A,RENT,10/08/2021,15/03/2021,13/09/2021,Fully Paid,13/10/2021,733441,car,A1, 36 months,Not Verified,28150,2346,13.64,48.96,6.39,1600,16,1763
370875,CA,INDIVIDUAL,4 years,mercury insurance,A,RENT,09/01/2021,13/10/2021,12/01/2021,Fully Paid,12/02/2021,388091,car,A5, 36 months,Not Verified,39996,3333,9.18,208.62,9.63,6500,25,7510
828978,PA,INDIVIDUAL,1 year,UPMC Centers for Rehab Services,A,RENT,11/08/2021,14/08/2021,14/08/2021,Fully Paid,14/09/2021,1038058,car,A4, 36 months,Not Verified,45000,3750,10.64,217.72,7.49,7000,14,7839
831149,MA,INDIVIDUAL,1 year,Anika Therapeutics,B,RENT,11/08/2021,14/01/2021,14/01/2021,Fully Paid,14/02/2021,1040357,car,B1, 36 months,Not Verified,96000,8000,1.43,387.15,9.99,12000,16,13851
827814,NJ,INDIVIDUAL,1 year,PC Richard and Son,B,RENT,11/07/2021,12/09/2021,12/07/2021,Fully Paid,12/08/2021,1036798,car,B2, 36 months,Not Verified,30000,2500,7.96,100.08,10.59,3075,6,3337
516551,CT,INDIVIDUAL,1 year,Creative Concrete Solutions,B,RENT,10/05/2021,13/04/2021,13/05/2021,Fully Paid,13/06/2021,667620,car,B3, 36 months,Not Verified,30000,2500,4.24,227.92,10.62,7000,14,8203
403469,CA,INDIVIDUAL,1 year,CBS,B,RENT,09/05/2021,11/07/2021,11/07/2021,Fully Paid,11/08/2021,448884,car,B5, 36 months,Not Verified,54996,4583,11.89,99.95,12.21,3000,5,3534
1013989,CA,INDIVIDUAL,10+ years,Kaiser Permanente,B,RENT,11/11/2021,16/03/2021,12/04/2021,Fully Paid,12/05/2021,1241339,car,B3, 36 months,Not Verified,54000,4500,15.27,33.08,11.71,1000,14,1039
754302,OR,INDIVIDUAL,2 years,Mcdonalds,B,RENT,11/05/2021,15/05/2021,14/06/2021,Fully Paid,14/07/2021,954015,car,B1, 36 months,Not Verified,15000,1250,5.84,229.07,9.99,7100,8,8246
794612,MA,INDIVIDUAL,2 years,TERC,B,RENT,11/06/2021,16/04/2021,14/07/2021,Fully Paid,14/08/2021,999258,car,B2, 36 months,Not Verified,46151.04,3846,11.08,195.27,10.59,6000,20,7030
489469,CT,INDIVIDUAL,2 years,Apple Inc,B,RENT,10/03/2021,16/03/2021,12/09/2021,Fully Paid,12/10/2021,624526,car,B3, 36 months,Not Verified,31000,2583,7.7,162.8,10.62,5000,3,5822
677567,FL,INDIVIDUAL,3 years,Citrus Health and Rehab,B,RENT,11/02/2021,16/05/2021,14/03/2021,Fully Paid,14/04/2021,865682,car,B2, 36 months,Not Verified,116400,9700,2.28,287.18,10,8900,14,10338
681644,CA,INDIVIDUAL,3 years,Ronald S. Haft,B,RENT,11/02/2021,15/03/2021,14/03/2021,Fully Paid,14/04/2021,870699,car,B3, 36 months,Not Verified,63500,5292,15.5,129.77,10.37,4000,8,4671
1000989,NJ,INDIVIDUAL,3 years,Barclays Capital,B,RENT,11/10/2021,14/11/2021,14/11/2021,Fully Paid,14/12/2021,1226747,car,B5, 36 months,Not Verified,125000,10417,7.87,251.59,12.69,7500,19,9057
457272,CA,INDIVIDUAL,5 years,inet,B,RENT,09/11/2021,13/10/2021,12/10/2021,Fully Paid,12/11/2021,568335,car,B2, 36 months,Not Verified,36000,3000,0.5,329.69,11.48,10000,4,11865
495471,VA,INDIVIDUAL,5 years,"1st Class Sleep Diagnostics, Inc.",B,RENT,10/03/2021,15/01/2021,13/05/2021,Fully Paid,13/06/2021,634654,car,B3, 36 months,Not Verified,95000,7917,1.28,455.84,10.62,14000,8,16436
881812,CA,INDIVIDUAL,6 years,wells fargo bank`,B,RENT,11/09/2021,14/08/2021,14/08/2021,Fully Paid,14/09/2021,1096963,car,B1, 36 months,Not Verified,51600,4300,14.6,128.9,9.91,4000,7,4637
810177,UT,INDIVIDUAL,6 years,Stanley Access Technologies,B,RENT,11/07/2021,16/05/2021,14/07/2021,Fully Paid,14/08/2021,1017070,car,B1, 36 months,Not Verified,47000,3917,10.14,112.92,9.99,3500,14,4065
502013,NJ,INDIVIDUAL,6 years,Datasoft Inc.,B,RENT,10/04/2021,15/11/2021,13/04/2021,Fully Paid,13/05/2021,645434,car,B4, 36 months,Not Verified,75000,6250,10.54,392.83,10.99,12000,15,14142
641270,FL,INDIVIDUAL,< 1 year,Ring Power,B,RENT,11/01/2021,16/05/2021,13/09/2021,Fully Paid,13/10/2021,820864,car,B2, 36 months,Not Verified,49000,4083,14.35,127.67,9.25,4000,10,4587
402728,CA,INDIVIDUAL,< 1 year,Linkus (Contracted),B,RENT,09/05/2021,15/06/2021,12/05/2021,Fully Paid,12/06/2021,447614,car,B2, 36 months,Not Verified,27996,2333,14.7,402.58,11.26,12250,9,14493
460192,CA,INDIVIDUAL,< 1 year,Car Quest,B,RENT,09/12/2021,16/01/2021,12/02/2021,Fully Paid,12/03/2021,574141,car,B4, 36 months,Not Verified,12000,1000,6,186.48,12.18,5600,10,6648
797819,GA,INDIVIDUAL,7 years,United BMW of Roswell,B,RENT,11/07/2021,14/06/2021,14/06/2021,Fully Paid,14/07/2021,1002865,car,B2, 36 months,Not Verified,36000,3000,11.53,136.69,10.59,4200,31,4913
967719,NY,INDIVIDUAL,9 years,u.s. security assoiciates inc,B,RENT,11/10/2021,11/11/2021,11/11/2021,Fully Paid,11/12/2021,1188457,car,B1, 36 months,Not Verified,25000,2083,6.14,119.24,9.91,3700,10,3731
985965,FL,INDIVIDUAL,1 year,Miami Dade Corrections and Rehabilitatio,B,RENT,11/10/2021,16/03/2021,14/10/2021,Fully Paid,14/11/2021,1209489,car,B3, 36 months,Not Verified,44760,3730,4.16,109.16,11.71,3300,10,3929
508481,IL,INDIVIDUAL,1 year,Arthur J Gallagher,B,RENT,10/05/2021,13/05/2021,13/05/2021,Fully Paid,13/06/2021,656090,car,B4, 36 months,Not Verified,57000,4750,18.55,180.05,10.99,5500,18,6482
387566,CA,INDIVIDUAL,1 year,Venue Security Corp,B,RENT,09/03/2021,09/09/2021,09/07/2021,Fully Paid,09/08/2021,420501,car,B5, 36 months,Not Verified,36000,3000,20.33,399.78,12.21,12000,18,12358
348609,MA,INDIVIDUAL,10+ years,Boston College,B,RENT,08/06/2021,11/06/2021,11/06/2021,Fully Paid,11/07/2021,349851,car,B3, 36 months,Not Verified,65004,5417,1.55,80.77,10.08,2500,15,2907
372872,OH,INDIVIDUAL,3 years,Nationwide Mutual Insurance Company,B,RENT,09/01/2021,12/01/2021,12/01/2021,Fully Paid,12/02/2021,392123,car,B2, 36 months,Not Verified,36100,3008,1.4,276.06,11.26,8400,4,9938
355954,GA,INDIVIDUAL,3 years,Trc Staffing,B,RENT,08/09/2021,12/09/2021,11/09/2021,Fully Paid,11/10/2021,360932,car,B3, 36 months,Not Verified,22000,1833,9,64.85,10.33,3000,15,2334
441807,MD,INDIVIDUAL,4 years,Boykin Transport,B,RENT,09/09/2021,12/10/2021,12/11/2021,Fully Paid,12/12/2021,536216,car,B3, 36 months,Not Verified,57996,4833,0.48,298.21,11.83,9000,7,10804
484417,NV,INDIVIDUAL,4 years,TNT POOL SERVICE,B,RENT,10/02/2021,13/03/2021,13/03/2021,Fully Paid,13/04/2021,616749,car,B4, 36 months,Not Verified,48659,4055,6.83,245.52,10.99,7500,6,8839
745794,DE,INDIVIDUAL,5 years,QPS LLC,B,RENT,11/05/2021,14/03/2021,12/03/2021,Fully Paid,12/04/2021,944419,car,B1, 36 months,Not Verified,46200,3850,11.12,290.37,9.99,9000,8,9667
441476,FL,INDIVIDUAL,5 years,city of miami beach,B,RENT,09/09/2021,15/10/2021,12/10/2021,Fully Paid,12/11/2021,535632,car,B1, 36 months,Not Verified,20000,1667,3.12,157.46,11.14,4800,10,5669
499198,TX,INDIVIDUAL,5 years,fritz plumbing,B,RENT,10/04/2021,16/05/2021,12/03/2021,Fully Paid,12/04/2021,640599,car,B1, 36 months,Not Verified,50000,4167,13.7,306,9.88,9500,14,10796
623786,IL,INDIVIDUAL,5 years,Chicago Transit Authority,B,RENT,10/12/2021,15/07/2021,13/12/2021,Fully Paid,13/01/2022,799415,car,B2, 36 months,Not Verified,48000,4000,8.93,159.59,9.25,5000,5,5745
447596,WA,INDIVIDUAL,5 years,Six to Eight Inc,B,RENT,09/10/2021,16/05/2021,12/03/2021,Fully Paid,12/04/2021,548440,car,B4, 36 months,Not Verified,60000,5000,2.82,333,12.18,10000,12,11753
668426,FL,INDIVIDUAL,7 years,Christian Coalition of Florida,B,RENT,11/02/2021,13/02/2021,13/01/2021,Fully Paid,13/02/2021,854631,car,B3, 36 months,Not Verified,56000,4667,21.64,113.55,10.37,3500,20,3991
470293,AZ,INDIVIDUAL,9 years,Valley Learning Center,B,RENT,09/12/2021,16/05/2021,13/01/2021,Fully Paid,13/02/2021,593697,car,B2, 36 months,Not Verified,28000,2333,21.05,276.94,11.48,8400,5,9970
611203,MI,INDIVIDUAL,< 1 year,M&K II,B,RENT,10/11/2021,16/05/2021,13/12/2021,Fully Paid,13/01/2022,783808,car,B1, 36 months,Not Verified,52000,4333,6.23,79.36,8.88,2500,6,2857
416365,TX,INDIVIDUAL,< 1 year,Southwestern Company,B,RENT,09/07/2021,10/12/2021,10/12/2021,Fully Paid,10/01/2022,484841,car,B4, 36 months,Not Verified,30000,2500,5.4,278.58,11.89,8400,4,9610
460657,UT,INDIVIDUAL,< 1 year,Backcountry.com,B,RENT,09/11/2021,13/07/2021,12/12/2021,Fully Paid,12/01/2022,575227,car,B5, 36 months,Not Verified,15600,1300,23.69,40.16,12.53,1200,4,1446
445199,VA,INDIVIDUAL,< 1 year,Wells Fargo Advisors,B,RENT,09/10/2021,14/05/2021,11/01/2021,Fully Paid,11/02/2021,543489,car,B5, 36 months,Not Verified,75000,6250,14.15,568.93,12.53,17000,6,19046
508406,CA,INDIVIDUAL,< 1 year,TW&C,B,RENT,10/04/2021,14/08/2021,12/09/2021,Fully Paid,12/10/2021,655976,car,B5, 36 months,Not Verified,46344,3862,11.39,115.19,11.36,3500,15,4109
1018500,NY,INDIVIDUAL,6 years,new york city marshal,B,RENT,11/11/2021,15/07/2021,14/12/2021,Fully Paid,14/01/2022,1246948,car,B4, 36 months,Not Verified,45000,3750,9.2,120.3,12.42,3600,27,4331
480331,HI,INDIVIDUAL,9 years,Military,B,RENT,10/01/2021,13/02/2021,13/02/2021,Fully Paid,13/03/2021,610554,car,B5, 36 months,Not Verified,66000,5500,18.42,83.93,11.36,2550,19,3021
349212,VA,INDIVIDUAL,1 year,Northrop Grumman,B,RENT,08/06/2021,13/02/2021,10/07/2021,Fully Paid,10/08/2021,350763,car,B3, 36 months,Not Verified,60000,5000,14.34,161.53,10.08,5000,11,5713
452094,GA,INDIVIDUAL,1 year,US Security Associates,B,RENT,09/10/2021,15/11/2021,10/10/2021,Fully Paid,10/11/2021,557659,car,B5, 36 months,Not Verified,13440,1120,2.05,160.64,12.53,4800,5,5286
643114,TX,INDIVIDUAL,3 years,Houston Fire Dept.,B,RENT,11/01/2021,16/05/2021,12/10/2021,Fully Paid,12/11/2021,823060,car,B2, 36 months,Not Verified,60000,5000,6,178.74,9.25,5600,33,6256
719263,CA,INDIVIDUAL,3 years,Oakley,B,RENT,11/04/2021,14/04/2021,14/04/2021,Fully Paid,14/05/2021,913586,car,B3, 36 months,Not Verified,68000,5667,11.84,275.76,10.37,8500,11,9927
740758,CA,INDIVIDUAL,3 years,Doctor's Ambulance Service,B,RENT,11/09/2021,16/05/2021,14/09/2021,Fully Paid,14/10/2021,938523,car,B4, 36 months,Not Verified,32000,2667,8.36,230.8,11.49,7000,10,8309
